training_seed,base_scenario_id,layout,phase,task,simulator_seed,initial_state_key,fixed_object_point_identity_key,occlusion_start_step,control_hz,nominal_hidden_fraction,occlusion_phase,occlusion_target,occluder_type,mask_schedule_key,split,branch,oracle,occlusion_duration_steps,occlusion_duration_seconds
2,v1r_vis_s2_l1_transport_moving_05,1,transport_moving,bowl_on_plate,1113673905,v1r_vis_s2_l1_transport_moving_05_state,v1r_vis_s2_l1_transport_moving_05_points128,35,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_05,test,E10_ORACLE_HIDDEN_GT,True,10,0.5
2,v1r_vis_s2_l1_transport_moving_05,1,transport_moving,bowl_on_plate,1113673905,v1r_vis_s2_l1_transport_moving_05_state,v1r_vis_s2_l1_transport_moving_05_points128,35,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_05,test,E10,False,20,1.0
2,v1r_vis_s2_l1_transport_moving_05,1,transport_moving,bowl_on_plate,1113673905,v1r_vis_s2_l1_transport_moving_05_state,v1r_vis_s2_l1_transport_moving_05_points128,35,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_05,test,E10_ORACLE_HIDDEN_GT,True,20,1.0
2,v1r_vis_s2_l1_transport_moving_06,1,transport_moving,bowl_on_plate,744501346,v1r_vis_s2_l1_transport_moving_06_state,v1r_vis_s2_l1_transport_moving_06_points128,20,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_06,test,E00_CLEAN,False,0,0.0
2,v1r_vis_s2_l1_transport_moving_06,1,transport_moving,bowl_on_plate,744501346,v1r_vis_s2_l1_transport_moving_06_state,v1r_vis_s2_l1_transport_moving_06_points128,20,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_06,test,E10,False,5,0.25
2,v1r_vis_s2_l1_transport_moving_06,1,transport_moving,bowl_on_plate,744501346,v1r_vis_s2_l1_transport_moving_06_state,v1r_vis_s2_l1_transport_moving_06_points128,20,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_06,test,E10_ORACLE_HIDDEN_GT,True,5,0.25
2,v1r_vis_s2_l1_transport_moving_06,1,transport_moving,bowl_on_plate,744501346,v1r_vis_s2_l1_transport_moving_06_state,v1r_vis_s2_l1_transport_moving_06_points128,20,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_06,test,E10,False,10,0.5
2,v1r_vis_s2_l1_transport_moving_06,1,transport_moving,bowl_on_plate,744501346,v1r_vis_s2_l1_transport_moving_06_state,v1r_vis_s2_l1_transport_moving_06_points128,20,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_06,test,E10_ORACLE_HIDDEN_GT,True,10,0.5
2,v1r_vis_s2_l1_transport_moving_06,1,transport_moving,bowl_on_plate,744501346,v1r_vis_s2_l1_transport_moving_06_state,v1r_vis_s2_l1_transport_moving_06_points128,20,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_06,test,E10,False,20,1.0
2,v1r_vis_s2_l1_transport_moving_06,1,transport_moving,bowl_on_plate,744501346,v1r_vis_s2_l1_transport_moving_06_state,v1r_vis_s2_l1_transport_moving_06_points128,20,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_06,test,E10_ORACLE_HIDDEN_GT,True,20,1.0
2,v1r_vis_s2_l1_transport_moving_07,1,transport_moving,bowl_on_plate,3096890585,v1r_vis_s2_l1_transport_moving_07_state,v1r_vis_s2_l1_transport_moving_07_points128,25,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_07,test,E00_CLEAN,False,0,0.0
2,v1r_vis_s2_l1_transport_moving_07,1,transport_moving,bowl_on_plate,3096890585,v1r_vis_s2_l1_transport_moving_07_state,v1r_vis_s2_l1_transport_moving_07_points128,25,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_07,test,E10,False,5,0.25
2,v1r_vis_s2_l1_transport_moving_07,1,transport_moving,bowl_on_plate,3096890585,v1r_vis_s2_l1_transport_moving_07_state,v1r_vis_s2_l1_transport_moving_07_points128,25,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_07,test,E10_ORACLE_HIDDEN_GT,True,5,0.25
2,v1r_vis_s2_l1_transport_moving_07,1,transport_moving,bowl_on_plate,3096890585,v1r_vis_s2_l1_transport_moving_07_state,v1r_vis_s2_l1_transport_moving_07_points128,25,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_07,test,E10,False,10,0.5
2,v1r_vis_s2_l1_transport_moving_07,1,transport_moving,bowl_on_plate,3096890585,v1r_vis_s2_l1_transport_moving_07_state,v1r_vis_s2_l1_transport_moving_07_points128,25,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_07,test,E10_ORACLE_HIDDEN_GT,True,10,0.5
2,v1r_vis_s2_l1_transport_moving_07,1,transport_moving,bowl_on_plate,3096890585,v1r_vis_s2_l1_transport_moving_07_state,v1r_vis_s2_l1_transport_moving_07_points128,25,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_07,test,E10,False,20,1.0
2,v1r_vis_s2_l1_transport_moving_07,1,transport_moving,bowl_on_plate,3096890585,v1r_vis_s2_l1_transport_moving_07_state,v1r_vis_s2_l1_transport_moving_07_points128,25,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_07,test,E10_ORACLE_HIDDEN_GT,True,20,1.0
2,v1r_vis_s2_l1_transport_moving_08,1,transport_moving,bowl_on_plate,2594019533,v1r_vis_s2_l1_transport_moving_08_state,v1r_vis_s2_l1_transport_moving_08_points128,30,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_08,test,E00_CLEAN,False,0,0.0
2,v1r_vis_s2_l1_transport_moving_08,1,transport_moving,bowl_on_plate,2594019533,v1r_vis_s2_l1_transport_moving_08_state,v1r_vis_s2_l1_transport_moving_08_points128,30,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_08,test,E10,False,5,0.25
2,v1r_vis_s2_l1_transport_moving_08,1,transport_moving,bowl_on_plate,2594019533,v1r_vis_s2_l1_transport_moving_08_state,v1r_vis_s2_l1_transport_moving_08_points128,30,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_08,test,E10_ORACLE_HIDDEN_GT,True,5,0.25
2,v1r_vis_s2_l1_transport_moving_08,1,transport_moving,bowl_on_plate,2594019533,v1r_vis_s2_l1_transport_moving_08_state,v1r_vis_s2_l1_transport_moving_08_points128,30,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_08,test,E10,False,10,0.5
2,v1r_vis_s2_l1_transport_moving_08,1,transport_moving,bowl_on_plate,2594019533,v1r_vis_s2_l1_transport_moving_08_state,v1r_vis_s2_l1_transport_moving_08_points128,30,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_08,test,E10_ORACLE_HIDDEN_GT,True,10,0.5
2,v1r_vis_s2_l1_transport_moving_08,1,transport_moving,bowl_on_plate,2594019533,v1r_vis_s2_l1_transport_moving_08_state,v1r_vis_s2_l1_transport_moving_08_points128,30,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_08,test,E10,False,20,1.0
2,v1r_vis_s2_l1_transport_moving_08,1,transport_moving,bowl_on_plate,2594019533,v1r_vis_s2_l1_transport_moving_08_state,v1r_vis_s2_l1_transport_moving_08_points128,30,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_08,test,E10_ORACLE_HIDDEN_GT,True,20,1.0
2,v1r_vis_s2_l1_transport_moving_09,1,transport_moving,bowl_on_plate,1542140541,v1r_vis_s2_l1_transport_moving_09_state,v1r_vis_s2_l1_transport_moving_09_points128,35,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_09,test,E00_CLEAN,False,0,0.0
2,v1r_vis_s2_l1_transport_moving_09,1,transport_moving,bowl_on_plate,1542140541,v1r_vis_s2_l1_transport_moving_09_state,v1r_vis_s2_l1_transport_moving_09_points128,35,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_09,test,E10,False,5,0.25
2,v1r_vis_s2_l1_transport_moving_09,1,transport_moving,bowl_on_plate,1542140541,v1r_vis_s2_l1_transport_moving_09_state,v1r_vis_s2_l1_transport_moving_09_points128,35,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_09,test,E10_ORACLE_HIDDEN_GT,True,5,0.25
2,v1r_vis_s2_l1_transport_moving_09,1,transport_moving,bowl_on_plate,1542140541,v1r_vis_s2_l1_transport_moving_09_state,v1r_vis_s2_l1_transport_moving_09_points128,35,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_09,test,E10,False,10,0.5
2,v1r_vis_s2_l1_transport_moving_09,1,transport_moving,bowl_on_plate,1542140541,v1r_vis_s2_l1_transport_moving_09_state,v1r_vis_s2_l1_transport_moving_09_points128,35,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_09,test,E10_ORACLE_HIDDEN_GT,True,10,0.5
2,v1r_vis_s2_l1_transport_moving_09,1,transport_moving,bowl_on_plate,1542140541,v1r_vis_s2_l1_transport_moving_09_state,v1r_vis_s2_l1_transport_moving_09_points128,35,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_09,test,E10,False,20,1.0
2,v1r_vis_s2_l1_transport_moving_09,1,transport_moving,bowl_on_plate,1542140541,v1r_vis_s2_l1_transport_moving_09_state,v1r_vis_s2_l1_transport_moving_09_points128,35,20,0.6,transport_moving,primary_task_object,precomputed_reference_mask_sequence,mask_2_1_transport_moving_09,test,E10_ORACLE_HIDDEN_GT,True,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_00,2,pregrasp_static,bowl_on_plate,2566467871,v1r_vis_s2_l2_pregrasp_static_00_state,v1r_vis_s2_l2_pregrasp_static_00_points128,30,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_00,test,E00_CLEAN,False,0,0.0
2,v1r_vis_s2_l2_pregrasp_static_00,2,pregrasp_static,bowl_on_plate,2566467871,v1r_vis_s2_l2_pregrasp_static_00_state,v1r_vis_s2_l2_pregrasp_static_00_points128,30,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_00,test,E10,False,5,0.25
2,v1r_vis_s2_l2_pregrasp_static_00,2,pregrasp_static,bowl_on_plate,2566467871,v1r_vis_s2_l2_pregrasp_static_00_state,v1r_vis_s2_l2_pregrasp_static_00_points128,30,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_00,test,E10_ORACLE_HIDDEN_GT,True,5,0.25
2,v1r_vis_s2_l2_pregrasp_static_00,2,pregrasp_static,bowl_on_plate,2566467871,v1r_vis_s2_l2_pregrasp_static_00_state,v1r_vis_s2_l2_pregrasp_static_00_points128,30,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_00,test,E10,False,10,0.5
2,v1r_vis_s2_l2_pregrasp_static_00,2,pregrasp_static,bowl_on_plate,2566467871,v1r_vis_s2_l2_pregrasp_static_00_state,v1r_vis_s2_l2_pregrasp_static_00_points128,30,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_00,test,E10_ORACLE_HIDDEN_GT,True,10,0.5
2,v1r_vis_s2_l2_pregrasp_static_00,2,pregrasp_static,bowl_on_plate,2566467871,v1r_vis_s2_l2_pregrasp_static_00_state,v1r_vis_s2_l2_pregrasp_static_00_points128,30,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_00,test,E10,False,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_00,2,pregrasp_static,bowl_on_plate,2566467871,v1r_vis_s2_l2_pregrasp_static_00_state,v1r_vis_s2_l2_pregrasp_static_00_points128,30,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_00,test,E10_ORACLE_HIDDEN_GT,True,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_01,2,pregrasp_static,bowl_on_plate,2030871881,v1r_vis_s2_l2_pregrasp_static_01_state,v1r_vis_s2_l2_pregrasp_static_01_points128,35,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_01,test,E00_CLEAN,False,0,0.0
2,v1r_vis_s2_l2_pregrasp_static_01,2,pregrasp_static,bowl_on_plate,2030871881,v1r_vis_s2_l2_pregrasp_static_01_state,v1r_vis_s2_l2_pregrasp_static_01_points128,35,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_01,test,E10,False,5,0.25
2,v1r_vis_s2_l2_pregrasp_static_01,2,pregrasp_static,bowl_on_plate,2030871881,v1r_vis_s2_l2_pregrasp_static_01_state,v1r_vis_s2_l2_pregrasp_static_01_points128,35,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_01,test,E10_ORACLE_HIDDEN_GT,True,5,0.25
2,v1r_vis_s2_l2_pregrasp_static_01,2,pregrasp_static,bowl_on_plate,2030871881,v1r_vis_s2_l2_pregrasp_static_01_state,v1r_vis_s2_l2_pregrasp_static_01_points128,35,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_01,test,E10,False,10,0.5
2,v1r_vis_s2_l2_pregrasp_static_01,2,pregrasp_static,bowl_on_plate,2030871881,v1r_vis_s2_l2_pregrasp_static_01_state,v1r_vis_s2_l2_pregrasp_static_01_points128,35,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_01,test,E10_ORACLE_HIDDEN_GT,True,10,0.5
2,v1r_vis_s2_l2_pregrasp_static_01,2,pregrasp_static,bowl_on_plate,2030871881,v1r_vis_s2_l2_pregrasp_static_01_state,v1r_vis_s2_l2_pregrasp_static_01_points128,35,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_01,test,E10,False,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_01,2,pregrasp_static,bowl_on_plate,2030871881,v1r_vis_s2_l2_pregrasp_static_01_state,v1r_vis_s2_l2_pregrasp_static_01_points128,35,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_01,test,E10_ORACLE_HIDDEN_GT,True,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_02,2,pregrasp_static,bowl_on_plate,415527131,v1r_vis_s2_l2_pregrasp_static_02_state,v1r_vis_s2_l2_pregrasp_static_02_points128,20,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_02,test,E00_CLEAN,False,0,0.0
2,v1r_vis_s2_l2_pregrasp_static_02,2,pregrasp_static,bowl_on_plate,415527131,v1r_vis_s2_l2_pregrasp_static_02_state,v1r_vis_s2_l2_pregrasp_static_02_points128,20,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_02,test,E10,False,5,0.25
2,v1r_vis_s2_l2_pregrasp_static_02,2,pregrasp_static,bowl_on_plate,415527131,v1r_vis_s2_l2_pregrasp_static_02_state,v1r_vis_s2_l2_pregrasp_static_02_points128,20,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_02,test,E10_ORACLE_HIDDEN_GT,True,5,0.25
2,v1r_vis_s2_l2_pregrasp_static_02,2,pregrasp_static,bowl_on_plate,415527131,v1r_vis_s2_l2_pregrasp_static_02_state,v1r_vis_s2_l2_pregrasp_static_02_points128,20,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_02,test,E10,False,10,0.5
2,v1r_vis_s2_l2_pregrasp_static_02,2,pregrasp_static,bowl_on_plate,415527131,v1r_vis_s2_l2_pregrasp_static_02_state,v1r_vis_s2_l2_pregrasp_static_02_points128,20,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_02,test,E10_ORACLE_HIDDEN_GT,True,10,0.5
2,v1r_vis_s2_l2_pregrasp_static_02,2,pregrasp_static,bowl_on_plate,415527131,v1r_vis_s2_l2_pregrasp_static_02_state,v1r_vis_s2_l2_pregrasp_static_02_points128,20,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_02,test,E10,False,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_02,2,pregrasp_static,bowl_on_plate,415527131,v1r_vis_s2_l2_pregrasp_static_02_state,v1r_vis_s2_l2_pregrasp_static_02_points128,20,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_02,test,E10_ORACLE_HIDDEN_GT,True,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_03,2,pregrasp_static,bowl_on_plate,2597451514,v1r_vis_s2_l2_pregrasp_static_03_state,v1r_vis_s2_l2_pregrasp_static_03_points128,25,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_03,test,E00_CLEAN,False,0,0.0
2,v1r_vis_s2_l2_pregrasp_static_03,2,pregrasp_static,bowl_on_plate,2597451514,v1r_vis_s2_l2_pregrasp_static_03_state,v1r_vis_s2_l2_pregrasp_static_03_points128,25,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_03,test,E10,False,5,0.25
2,v1r_vis_s2_l2_pregrasp_static_03,2,pregrasp_static,bowl_on_plate,2597451514,v1r_vis_s2_l2_pregrasp_static_03_state,v1r_vis_s2_l2_pregrasp_static_03_points128,25,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_03,test,E10_ORACLE_HIDDEN_GT,True,5,0.25
2,v1r_vis_s2_l2_pregrasp_static_03,2,pregrasp_static,bowl_on_plate,2597451514,v1r_vis_s2_l2_pregrasp_static_03_state,v1r_vis_s2_l2_pregrasp_static_03_points128,25,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_03,test,E10,False,10,0.5
2,v1r_vis_s2_l2_pregrasp_static_03,2,pregrasp_static,bowl_on_plate,2597451514,v1r_vis_s2_l2_pregrasp_static_03_state,v1r_vis_s2_l2_pregrasp_static_03_points128,25,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_03,test,E10_ORACLE_HIDDEN_GT,True,10,0.5
2,v1r_vis_s2_l2_pregrasp_static_03,2,pregrasp_static,bowl_on_plate,2597451514,v1r_vis_s2_l2_pregrasp_static_03_state,v1r_vis_s2_l2_pregrasp_static_03_points128,25,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_03,test,E10,False,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_03,2,pregrasp_static,bowl_on_plate,2597451514,v1r_vis_s2_l2_pregrasp_static_03_state,v1r_vis_s2_l2_pregrasp_static_03_points128,25,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_03,test,E10_ORACLE_HIDDEN_GT,True,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_04,2,pregrasp_static,bowl_on_plate,4176749380,v1r_vis_s2_l2_pregrasp_static_04_state,v1r_vis_s2_l2_pregrasp_static_04_points128,30,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_04,test,E00_CLEAN,False,0,0.0
2,v1r_vis_s2_l2_pregrasp_static_04,2,pregrasp_static,bowl_on_plate,4176749380,v1r_vis_s2_l2_pregrasp_static_04_state,v1r_vis_s2_l2_pregrasp_static_04_points128,30,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_04,test,E10,False,5,0.25
2,v1r_vis_s2_l2_pregrasp_static_04,2,pregrasp_static,bowl_on_plate,4176749380,v1r_vis_s2_l2_pregrasp_static_04_state,v1r_vis_s2_l2_pregrasp_static_04_points128,30,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_04,test,E10_ORACLE_HIDDEN_GT,True,5,0.25
2,v1r_vis_s2_l2_pregrasp_static_04,2,pregrasp_static,bowl_on_plate,4176749380,v1r_vis_s2_l2_pregrasp_static_04_state,v1r_vis_s2_l2_pregrasp_static_04_points128,30,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_04,test,E10,False,10,0.5
2,v1r_vis_s2_l2_pregrasp_static_04,2,pregrasp_static,bowl_on_plate,4176749380,v1r_vis_s2_l2_pregrasp_static_04_state,v1r_vis_s2_l2_pregrasp_static_04_points128,30,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_04,test,E10_ORACLE_HIDDEN_GT,True,10,0.5
2,v1r_vis_s2_l2_pregrasp_static_04,2,pregrasp_static,bowl_on_plate,4176749380,v1r_vis_s2_l2_pregrasp_static_04_state,v1r_vis_s2_l2_pregrasp_static_04_points128,30,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_04,test,E10,False,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_04,2,pregrasp_static,bowl_on_plate,4176749380,v1r_vis_s2_l2_pregrasp_static_04_state,v1r_vis_s2_l2_pregrasp_static_04_points128,30,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_04,test,E10_ORACLE_HIDDEN_GT,True,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_05,2,pregrasp_static,bowl_on_plate,4244131257,v1r_vis_s2_l2_pregrasp_static_05_state,v1r_vis_s2_l2_pregrasp_static_05_points128,35,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_05,test,E00_CLEAN,False,0,0.0
2,v1r_vis_s2_l2_pregrasp_static_05,2,pregrasp_static,bowl_on_plate,4244131257,v1r_vis_s2_l2_pregrasp_static_05_state,v1r_vis_s2_l2_pregrasp_static_05_points128,35,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_05,test,E10,False,5,0.25
2,v1r_vis_s2_l2_pregrasp_static_05,2,pregrasp_static,bowl_on_plate,4244131257,v1r_vis_s2_l2_pregrasp_static_05_state,v1r_vis_s2_l2_pregrasp_static_05_points128,35,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_05,test,E10_ORACLE_HIDDEN_GT,True,5,0.25
2,v1r_vis_s2_l2_pregrasp_static_05,2,pregrasp_static,bowl_on_plate,4244131257,v1r_vis_s2_l2_pregrasp_static_05_state,v1r_vis_s2_l2_pregrasp_static_05_points128,35,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_05,test,E10,False,10,0.5
2,v1r_vis_s2_l2_pregrasp_static_05,2,pregrasp_static,bowl_on_plate,4244131257,v1r_vis_s2_l2_pregrasp_static_05_state,v1r_vis_s2_l2_pregrasp_static_05_points128,35,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_05,test,E10_ORACLE_HIDDEN_GT,True,10,0.5
2,v1r_vis_s2_l2_pregrasp_static_05,2,pregrasp_static,bowl_on_plate,4244131257,v1r_vis_s2_l2_pregrasp_static_05_state,v1r_vis_s2_l2_pregrasp_static_05_points128,35,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_05,test,E10,False,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_05,2,pregrasp_static,bowl_on_plate,4244131257,v1r_vis_s2_l2_pregrasp_static_05_state,v1r_vis_s2_l2_pregrasp_static_05_points128,35,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_05,test,E10_ORACLE_HIDDEN_GT,True,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_06,2,pregrasp_static,bowl_on_plate,3471049674,v1r_vis_s2_l2_pregrasp_static_06_state,v1r_vis_s2_l2_pregrasp_static_06_points128,20,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_06,test,E00_CLEAN,False,0,0.0
2,v1r_vis_s2_l2_pregrasp_static_06,2,pregrasp_static,bowl_on_plate,3471049674,v1r_vis_s2_l2_pregrasp_static_06_state,v1r_vis_s2_l2_pregrasp_static_06_points128,20,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_06,test,E10,False,5,0.25
2,v1r_vis_s2_l2_pregrasp_static_06,2,pregrasp_static,bowl_on_plate,3471049674,v1r_vis_s2_l2_pregrasp_static_06_state,v1r_vis_s2_l2_pregrasp_static_06_points128,20,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_06,test,E10_ORACLE_HIDDEN_GT,True,5,0.25
2,v1r_vis_s2_l2_pregrasp_static_06,2,pregrasp_static,bowl_on_plate,3471049674,v1r_vis_s2_l2_pregrasp_static_06_state,v1r_vis_s2_l2_pregrasp_static_06_points128,20,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_06,test,E10,False,10,0.5
2,v1r_vis_s2_l2_pregrasp_static_06,2,pregrasp_static,bowl_on_plate,3471049674,v1r_vis_s2_l2_pregrasp_static_06_state,v1r_vis_s2_l2_pregrasp_static_06_points128,20,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_06,test,E10_ORACLE_HIDDEN_GT,True,10,0.5
2,v1r_vis_s2_l2_pregrasp_static_06,2,pregrasp_static,bowl_on_plate,3471049674,v1r_vis_s2_l2_pregrasp_static_06_state,v1r_vis_s2_l2_pregrasp_static_06_points128,20,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_06,test,E10,False,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_06,2,pregrasp_static,bowl_on_plate,3471049674,v1r_vis_s2_l2_pregrasp_static_06_state,v1r_vis_s2_l2_pregrasp_static_06_points128,20,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_06,test,E10_ORACLE_HIDDEN_GT,True,20,1.0
2,v1r_vis_s2_l2_pregrasp_static_07,2,pregrasp_static,bowl_on_plate,3229312052,v1r_vis_s2_l2_pregrasp_static_07_state,v1r_vis_s2_l2_pregrasp_static_07_points128,25,20,0.6,pregrasp_static,primary_task_object,precomputed_reference_mask_sequence,mask_2_2_pregrasp_static_07,test,E00_CLEAN,False,0,0.0
