training_seed,scenario_id,task,layout,simulator_seed,initial_state_key,condition,occlusion_duration_steps,control_hz,split,state_path,saved_state_sha256,restored_state_sha256,state_file_sha256
0,v1r_clean_confirm_l3_10,bowl_on_plate,3,2606234498,v1r_clean_confirm_l3_10_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_10.npz,99a548ad2aaedd6915302cb72a6c143de5b49709a31809096c99967c67fb0c43,99a548ad2aaedd6915302cb72a6c143de5b49709a31809096c99967c67fb0c43,b380199d8bcf73e89c8efdb60756cdb044f4a75db237dd3873c4fcfbe7e8fe37
1,v1r_clean_confirm_l3_10,bowl_on_plate,3,2606234498,v1r_clean_confirm_l3_10_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_10.npz,99a548ad2aaedd6915302cb72a6c143de5b49709a31809096c99967c67fb0c43,99a548ad2aaedd6915302cb72a6c143de5b49709a31809096c99967c67fb0c43,b380199d8bcf73e89c8efdb60756cdb044f4a75db237dd3873c4fcfbe7e8fe37
2,v1r_clean_confirm_l3_10,bowl_on_plate,3,2606234498,v1r_clean_confirm_l3_10_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_10.npz,99a548ad2aaedd6915302cb72a6c143de5b49709a31809096c99967c67fb0c43,99a548ad2aaedd6915302cb72a6c143de5b49709a31809096c99967c67fb0c43,b380199d8bcf73e89c8efdb60756cdb044f4a75db237dd3873c4fcfbe7e8fe37
0,v1r_clean_confirm_l3_11,bowl_on_plate,3,2092368777,v1r_clean_confirm_l3_11_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_11.npz,b4541ce1d04e34d931f99e4a420e13fe89ad7cb91a97135646499f377861a47b,b4541ce1d04e34d931f99e4a420e13fe89ad7cb91a97135646499f377861a47b,a290ff12d960bcf2f1606cf51d065bb084d7939a17870bee498c8c34b1102b58
1,v1r_clean_confirm_l3_11,bowl_on_plate,3,2092368777,v1r_clean_confirm_l3_11_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_11.npz,b4541ce1d04e34d931f99e4a420e13fe89ad7cb91a97135646499f377861a47b,b4541ce1d04e34d931f99e4a420e13fe89ad7cb91a97135646499f377861a47b,a290ff12d960bcf2f1606cf51d065bb084d7939a17870bee498c8c34b1102b58
2,v1r_clean_confirm_l3_11,bowl_on_plate,3,2092368777,v1r_clean_confirm_l3_11_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_11.npz,b4541ce1d04e34d931f99e4a420e13fe89ad7cb91a97135646499f377861a47b,b4541ce1d04e34d931f99e4a420e13fe89ad7cb91a97135646499f377861a47b,a290ff12d960bcf2f1606cf51d065bb084d7939a17870bee498c8c34b1102b58
0,v1r_clean_confirm_l3_12,bowl_on_plate,3,2631064951,v1r_clean_confirm_l3_12_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_12.npz,e0f7e93e388b3eb00c8d1fd3f5952282506ba232d6d21f6449df1c936d53f55d,e0f7e93e388b3eb00c8d1fd3f5952282506ba232d6d21f6449df1c936d53f55d,7307573658847b5791df33fd078367daa8bc1cc343d3cec0e359c8d83623976a
1,v1r_clean_confirm_l3_12,bowl_on_plate,3,2631064951,v1r_clean_confirm_l3_12_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_12.npz,e0f7e93e388b3eb00c8d1fd3f5952282506ba232d6d21f6449df1c936d53f55d,e0f7e93e388b3eb00c8d1fd3f5952282506ba232d6d21f6449df1c936d53f55d,7307573658847b5791df33fd078367daa8bc1cc343d3cec0e359c8d83623976a
2,v1r_clean_confirm_l3_12,bowl_on_plate,3,2631064951,v1r_clean_confirm_l3_12_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_12.npz,e0f7e93e388b3eb00c8d1fd3f5952282506ba232d6d21f6449df1c936d53f55d,e0f7e93e388b3eb00c8d1fd3f5952282506ba232d6d21f6449df1c936d53f55d,7307573658847b5791df33fd078367daa8bc1cc343d3cec0e359c8d83623976a
0,v1r_clean_confirm_l3_13,bowl_on_plate,3,4213931082,v1r_clean_confirm_l3_13_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_13.npz,56ffae712296b3cadf71f3db2327964d3dfc90d922fa6ba7dca899631ffa6c56,56ffae712296b3cadf71f3db2327964d3dfc90d922fa6ba7dca899631ffa6c56,e32bcee3e481f77518d909f67536ea1612d988b699f8339b23a85ddd8573eebb
1,v1r_clean_confirm_l3_13,bowl_on_plate,3,4213931082,v1r_clean_confirm_l3_13_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_13.npz,56ffae712296b3cadf71f3db2327964d3dfc90d922fa6ba7dca899631ffa6c56,56ffae712296b3cadf71f3db2327964d3dfc90d922fa6ba7dca899631ffa6c56,e32bcee3e481f77518d909f67536ea1612d988b699f8339b23a85ddd8573eebb
2,v1r_clean_confirm_l3_13,bowl_on_plate,3,4213931082,v1r_clean_confirm_l3_13_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_13.npz,56ffae712296b3cadf71f3db2327964d3dfc90d922fa6ba7dca899631ffa6c56,56ffae712296b3cadf71f3db2327964d3dfc90d922fa6ba7dca899631ffa6c56,e32bcee3e481f77518d909f67536ea1612d988b699f8339b23a85ddd8573eebb
0,v1r_clean_confirm_l3_14,bowl_on_plate,3,1148501944,v1r_clean_confirm_l3_14_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_14.npz,2213f1e87a48d6ce575f878aadcc88eafa52f06ede2f705adfa48283d640f577,2213f1e87a48d6ce575f878aadcc88eafa52f06ede2f705adfa48283d640f577,77cbeb07f0bbb190c7e085abdf66ee2c573d565355a54c4681874636e4cfe03b
1,v1r_clean_confirm_l3_14,bowl_on_plate,3,1148501944,v1r_clean_confirm_l3_14_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_14.npz,2213f1e87a48d6ce575f878aadcc88eafa52f06ede2f705adfa48283d640f577,2213f1e87a48d6ce575f878aadcc88eafa52f06ede2f705adfa48283d640f577,77cbeb07f0bbb190c7e085abdf66ee2c573d565355a54c4681874636e4cfe03b
2,v1r_clean_confirm_l3_14,bowl_on_plate,3,1148501944,v1r_clean_confirm_l3_14_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_14.npz,2213f1e87a48d6ce575f878aadcc88eafa52f06ede2f705adfa48283d640f577,2213f1e87a48d6ce575f878aadcc88eafa52f06ede2f705adfa48283d640f577,77cbeb07f0bbb190c7e085abdf66ee2c573d565355a54c4681874636e4cfe03b
0,v1r_clean_confirm_l3_15,bowl_on_plate,3,1053239918,v1r_clean_confirm_l3_15_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_15.npz,2337ec1ef5f225f379a8272a75bcbc7e3b8347d5c4c65b3e264c473bd784906c,2337ec1ef5f225f379a8272a75bcbc7e3b8347d5c4c65b3e264c473bd784906c,2dbc991d99c59b53127c8d53e51dccd71d28987edd42a7cdd259226c26a9aec2
1,v1r_clean_confirm_l3_15,bowl_on_plate,3,1053239918,v1r_clean_confirm_l3_15_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_15.npz,2337ec1ef5f225f379a8272a75bcbc7e3b8347d5c4c65b3e264c473bd784906c,2337ec1ef5f225f379a8272a75bcbc7e3b8347d5c4c65b3e264c473bd784906c,2dbc991d99c59b53127c8d53e51dccd71d28987edd42a7cdd259226c26a9aec2
2,v1r_clean_confirm_l3_15,bowl_on_plate,3,1053239918,v1r_clean_confirm_l3_15_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_15.npz,2337ec1ef5f225f379a8272a75bcbc7e3b8347d5c4c65b3e264c473bd784906c,2337ec1ef5f225f379a8272a75bcbc7e3b8347d5c4c65b3e264c473bd784906c,2dbc991d99c59b53127c8d53e51dccd71d28987edd42a7cdd259226c26a9aec2
0,v1r_clean_confirm_l3_16,bowl_on_plate,3,2516542688,v1r_clean_confirm_l3_16_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_16.npz,6e3633e70625c81cc29a6c3eb1e2e96f970af62d58d3d41bfa428eadc7d4223e,6e3633e70625c81cc29a6c3eb1e2e96f970af62d58d3d41bfa428eadc7d4223e,fec492f58147be95969a48cf1fa923a9604e00b23bf55722720feac387328e13
1,v1r_clean_confirm_l3_16,bowl_on_plate,3,2516542688,v1r_clean_confirm_l3_16_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_16.npz,6e3633e70625c81cc29a6c3eb1e2e96f970af62d58d3d41bfa428eadc7d4223e,6e3633e70625c81cc29a6c3eb1e2e96f970af62d58d3d41bfa428eadc7d4223e,fec492f58147be95969a48cf1fa923a9604e00b23bf55722720feac387328e13
2,v1r_clean_confirm_l3_16,bowl_on_plate,3,2516542688,v1r_clean_confirm_l3_16_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_16.npz,6e3633e70625c81cc29a6c3eb1e2e96f970af62d58d3d41bfa428eadc7d4223e,6e3633e70625c81cc29a6c3eb1e2e96f970af62d58d3d41bfa428eadc7d4223e,fec492f58147be95969a48cf1fa923a9604e00b23bf55722720feac387328e13
0,v1r_clean_confirm_l3_17,bowl_on_plate,3,1072547844,v1r_clean_confirm_l3_17_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_17.npz,e06492df6bed6a2b04b33286a9c3073280b9dcd285536a2d7abb8de3a9270bf1,e06492df6bed6a2b04b33286a9c3073280b9dcd285536a2d7abb8de3a9270bf1,1f3db57006b6d5bd4c3cb933f2f43f43ac8649b7d028ea7d633f5b21e7ee8f2f
1,v1r_clean_confirm_l3_17,bowl_on_plate,3,1072547844,v1r_clean_confirm_l3_17_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_17.npz,e06492df6bed6a2b04b33286a9c3073280b9dcd285536a2d7abb8de3a9270bf1,e06492df6bed6a2b04b33286a9c3073280b9dcd285536a2d7abb8de3a9270bf1,1f3db57006b6d5bd4c3cb933f2f43f43ac8649b7d028ea7d633f5b21e7ee8f2f
2,v1r_clean_confirm_l3_17,bowl_on_plate,3,1072547844,v1r_clean_confirm_l3_17_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_17.npz,e06492df6bed6a2b04b33286a9c3073280b9dcd285536a2d7abb8de3a9270bf1,e06492df6bed6a2b04b33286a9c3073280b9dcd285536a2d7abb8de3a9270bf1,1f3db57006b6d5bd4c3cb933f2f43f43ac8649b7d028ea7d633f5b21e7ee8f2f
0,v1r_clean_confirm_l3_18,bowl_on_plate,3,3148579772,v1r_clean_confirm_l3_18_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_18.npz,1ee966ce7745dcb993c22a8b99b82d38d3f33ce284f07bcefe171f7661bb3e9b,1ee966ce7745dcb993c22a8b99b82d38d3f33ce284f07bcefe171f7661bb3e9b,49178bb3ce2d50f578fba3ee00bb56a9f289fc9011cad2cf31210ae66a188199
1,v1r_clean_confirm_l3_18,bowl_on_plate,3,3148579772,v1r_clean_confirm_l3_18_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_18.npz,1ee966ce7745dcb993c22a8b99b82d38d3f33ce284f07bcefe171f7661bb3e9b,1ee966ce7745dcb993c22a8b99b82d38d3f33ce284f07bcefe171f7661bb3e9b,49178bb3ce2d50f578fba3ee00bb56a9f289fc9011cad2cf31210ae66a188199
2,v1r_clean_confirm_l3_18,bowl_on_plate,3,3148579772,v1r_clean_confirm_l3_18_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_18.npz,1ee966ce7745dcb993c22a8b99b82d38d3f33ce284f07bcefe171f7661bb3e9b,1ee966ce7745dcb993c22a8b99b82d38d3f33ce284f07bcefe171f7661bb3e9b,49178bb3ce2d50f578fba3ee00bb56a9f289fc9011cad2cf31210ae66a188199
0,v1r_clean_confirm_l3_19,bowl_on_plate,3,2517771511,v1r_clean_confirm_l3_19_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_19.npz,edc0a78a79e43734e076f83d8390475f30a95ef4b99e9dffd567b0b894056d75,a0fa19e1f665bf8b4911eea46dcd95caf4c6096324390d556172e1ebf8d04446,e6bbb68f90c127938638ac758d7d5ed8031fc49515c2a280fea62b45f098172c
1,v1r_clean_confirm_l3_19,bowl_on_plate,3,2517771511,v1r_clean_confirm_l3_19_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_19.npz,edc0a78a79e43734e076f83d8390475f30a95ef4b99e9dffd567b0b894056d75,a0fa19e1f665bf8b4911eea46dcd95caf4c6096324390d556172e1ebf8d04446,e6bbb68f90c127938638ac758d7d5ed8031fc49515c2a280fea62b45f098172c
2,v1r_clean_confirm_l3_19,bowl_on_plate,3,2517771511,v1r_clean_confirm_l3_19_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_19.npz,edc0a78a79e43734e076f83d8390475f30a95ef4b99e9dffd567b0b894056d75,a0fa19e1f665bf8b4911eea46dcd95caf4c6096324390d556172e1ebf8d04446,e6bbb68f90c127938638ac758d7d5ed8031fc49515c2a280fea62b45f098172c
0,v1r_clean_confirm_l3_20,bowl_on_plate,3,1257680427,v1r_clean_confirm_l3_20_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_20.npz,ec3743912f2a637f620845620501a7b43cae5b632ec01677e0c1dffca6c9c384,ec3743912f2a637f620845620501a7b43cae5b632ec01677e0c1dffca6c9c384,a752d831bfb9997831e2d89acb33309f2e072f899fa50f2cfd5a5694d2552075
1,v1r_clean_confirm_l3_20,bowl_on_plate,3,1257680427,v1r_clean_confirm_l3_20_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_20.npz,ec3743912f2a637f620845620501a7b43cae5b632ec01677e0c1dffca6c9c384,ec3743912f2a637f620845620501a7b43cae5b632ec01677e0c1dffca6c9c384,a752d831bfb9997831e2d89acb33309f2e072f899fa50f2cfd5a5694d2552075
2,v1r_clean_confirm_l3_20,bowl_on_plate,3,1257680427,v1r_clean_confirm_l3_20_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_20.npz,ec3743912f2a637f620845620501a7b43cae5b632ec01677e0c1dffca6c9c384,ec3743912f2a637f620845620501a7b43cae5b632ec01677e0c1dffca6c9c384,a752d831bfb9997831e2d89acb33309f2e072f899fa50f2cfd5a5694d2552075
0,v1r_clean_confirm_l3_21,bowl_on_plate,3,1001740227,v1r_clean_confirm_l3_21_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_21.npz,cbe443b4118f17edb00e3f2ecaed0e22a4f383b39ab0c534ea63b599f1517390,cbe443b4118f17edb00e3f2ecaed0e22a4f383b39ab0c534ea63b599f1517390,4ba712b6d1136cfcbea29493f60bf4a26ac48fba86ff2d93688d35cc75163186
1,v1r_clean_confirm_l3_21,bowl_on_plate,3,1001740227,v1r_clean_confirm_l3_21_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_21.npz,cbe443b4118f17edb00e3f2ecaed0e22a4f383b39ab0c534ea63b599f1517390,cbe443b4118f17edb00e3f2ecaed0e22a4f383b39ab0c534ea63b599f1517390,4ba712b6d1136cfcbea29493f60bf4a26ac48fba86ff2d93688d35cc75163186
2,v1r_clean_confirm_l3_21,bowl_on_plate,3,1001740227,v1r_clean_confirm_l3_21_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_21.npz,cbe443b4118f17edb00e3f2ecaed0e22a4f383b39ab0c534ea63b599f1517390,cbe443b4118f17edb00e3f2ecaed0e22a4f383b39ab0c534ea63b599f1517390,4ba712b6d1136cfcbea29493f60bf4a26ac48fba86ff2d93688d35cc75163186
0,v1r_clean_confirm_l3_22,bowl_on_plate,3,3867386732,v1r_clean_confirm_l3_22_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_22.npz,875f3106779ebaf68e808c7cd172281d5fdcaf3ef7584d3b9dbabad4535b1e5c,875f3106779ebaf68e808c7cd172281d5fdcaf3ef7584d3b9dbabad4535b1e5c,d7c9a7d2ac2ae30fba59d28568895aa04d5e29070be97fc43967a627f26f9277
1,v1r_clean_confirm_l3_22,bowl_on_plate,3,3867386732,v1r_clean_confirm_l3_22_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_22.npz,875f3106779ebaf68e808c7cd172281d5fdcaf3ef7584d3b9dbabad4535b1e5c,875f3106779ebaf68e808c7cd172281d5fdcaf3ef7584d3b9dbabad4535b1e5c,d7c9a7d2ac2ae30fba59d28568895aa04d5e29070be97fc43967a627f26f9277
2,v1r_clean_confirm_l3_22,bowl_on_plate,3,3867386732,v1r_clean_confirm_l3_22_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_22.npz,875f3106779ebaf68e808c7cd172281d5fdcaf3ef7584d3b9dbabad4535b1e5c,875f3106779ebaf68e808c7cd172281d5fdcaf3ef7584d3b9dbabad4535b1e5c,d7c9a7d2ac2ae30fba59d28568895aa04d5e29070be97fc43967a627f26f9277
0,v1r_clean_confirm_l3_23,bowl_on_plate,3,653857209,v1r_clean_confirm_l3_23_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_23.npz,846724e7da607aa6a578df1423ca5afb53d1691dbef8d99a2a6569d2d34e5c97,846724e7da607aa6a578df1423ca5afb53d1691dbef8d99a2a6569d2d34e5c97,8c6d76d1fe6d5dffb2b0e3f3680d88566fdd74183221aca85a62904bb88019fb
1,v1r_clean_confirm_l3_23,bowl_on_plate,3,653857209,v1r_clean_confirm_l3_23_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_23.npz,846724e7da607aa6a578df1423ca5afb53d1691dbef8d99a2a6569d2d34e5c97,846724e7da607aa6a578df1423ca5afb53d1691dbef8d99a2a6569d2d34e5c97,8c6d76d1fe6d5dffb2b0e3f3680d88566fdd74183221aca85a62904bb88019fb
2,v1r_clean_confirm_l3_23,bowl_on_plate,3,653857209,v1r_clean_confirm_l3_23_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_23.npz,846724e7da607aa6a578df1423ca5afb53d1691dbef8d99a2a6569d2d34e5c97,846724e7da607aa6a578df1423ca5afb53d1691dbef8d99a2a6569d2d34e5c97,8c6d76d1fe6d5dffb2b0e3f3680d88566fdd74183221aca85a62904bb88019fb
0,v1r_clean_confirm_l3_24,bowl_on_plate,3,3186457369,v1r_clean_confirm_l3_24_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_24.npz,80f859dedf34ebe27049df80a9859d3b3b1f6ec1f967a9268486cea6e65e216f,80f859dedf34ebe27049df80a9859d3b3b1f6ec1f967a9268486cea6e65e216f,1552882136a369f2f2ca39801ab7ac354458671d774c92f52e038d1c40ff65ac
1,v1r_clean_confirm_l3_24,bowl_on_plate,3,3186457369,v1r_clean_confirm_l3_24_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_24.npz,80f859dedf34ebe27049df80a9859d3b3b1f6ec1f967a9268486cea6e65e216f,80f859dedf34ebe27049df80a9859d3b3b1f6ec1f967a9268486cea6e65e216f,1552882136a369f2f2ca39801ab7ac354458671d774c92f52e038d1c40ff65ac
2,v1r_clean_confirm_l3_24,bowl_on_plate,3,3186457369,v1r_clean_confirm_l3_24_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l3_24.npz,80f859dedf34ebe27049df80a9859d3b3b1f6ec1f967a9268486cea6e65e216f,80f859dedf34ebe27049df80a9859d3b3b1f6ec1f967a9268486cea6e65e216f,1552882136a369f2f2ca39801ab7ac354458671d774c92f52e038d1c40ff65ac
0,v1r_clean_confirm_l4_00,bowl_on_plate,4,2280601911,v1r_clean_confirm_l4_00_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_00.npz,b179ce059a4162e3394a62581ca205bb34d5b4cc33da4500051e5675b521c36a,b179ce059a4162e3394a62581ca205bb34d5b4cc33da4500051e5675b521c36a,4c5c77796daa3282a30291cc58c0789c24853512f86f38e4108b782353bcf80d
1,v1r_clean_confirm_l4_00,bowl_on_plate,4,2280601911,v1r_clean_confirm_l4_00_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_00.npz,b179ce059a4162e3394a62581ca205bb34d5b4cc33da4500051e5675b521c36a,b179ce059a4162e3394a62581ca205bb34d5b4cc33da4500051e5675b521c36a,4c5c77796daa3282a30291cc58c0789c24853512f86f38e4108b782353bcf80d
2,v1r_clean_confirm_l4_00,bowl_on_plate,4,2280601911,v1r_clean_confirm_l4_00_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_00.npz,b179ce059a4162e3394a62581ca205bb34d5b4cc33da4500051e5675b521c36a,b179ce059a4162e3394a62581ca205bb34d5b4cc33da4500051e5675b521c36a,4c5c77796daa3282a30291cc58c0789c24853512f86f38e4108b782353bcf80d
0,v1r_clean_confirm_l4_01,bowl_on_plate,4,811939495,v1r_clean_confirm_l4_01_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_01.npz,e399cbca803021372da583d340086426172fa5d2a5fd9eb1fb54eeac627401f7,e399cbca803021372da583d340086426172fa5d2a5fd9eb1fb54eeac627401f7,7e04fa8ce80dd7343251eaef99c98aa23dcff79c57c4bd3a153813a022097237
1,v1r_clean_confirm_l4_01,bowl_on_plate,4,811939495,v1r_clean_confirm_l4_01_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_01.npz,e399cbca803021372da583d340086426172fa5d2a5fd9eb1fb54eeac627401f7,e399cbca803021372da583d340086426172fa5d2a5fd9eb1fb54eeac627401f7,7e04fa8ce80dd7343251eaef99c98aa23dcff79c57c4bd3a153813a022097237
2,v1r_clean_confirm_l4_01,bowl_on_plate,4,811939495,v1r_clean_confirm_l4_01_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_01.npz,e399cbca803021372da583d340086426172fa5d2a5fd9eb1fb54eeac627401f7,e399cbca803021372da583d340086426172fa5d2a5fd9eb1fb54eeac627401f7,7e04fa8ce80dd7343251eaef99c98aa23dcff79c57c4bd3a153813a022097237
0,v1r_clean_confirm_l4_02,bowl_on_plate,4,1736402651,v1r_clean_confirm_l4_02_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_02.npz,6f07973648f983cc947320e21443394388f932994d770f8aba6ce1c5de26921c,6f07973648f983cc947320e21443394388f932994d770f8aba6ce1c5de26921c,40f2604f4ce4442a08bc3285c3e278c933d1c1000cb1a893b65e4a89de25591d
1,v1r_clean_confirm_l4_02,bowl_on_plate,4,1736402651,v1r_clean_confirm_l4_02_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_02.npz,6f07973648f983cc947320e21443394388f932994d770f8aba6ce1c5de26921c,6f07973648f983cc947320e21443394388f932994d770f8aba6ce1c5de26921c,40f2604f4ce4442a08bc3285c3e278c933d1c1000cb1a893b65e4a89de25591d
2,v1r_clean_confirm_l4_02,bowl_on_plate,4,1736402651,v1r_clean_confirm_l4_02_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_02.npz,6f07973648f983cc947320e21443394388f932994d770f8aba6ce1c5de26921c,6f07973648f983cc947320e21443394388f932994d770f8aba6ce1c5de26921c,40f2604f4ce4442a08bc3285c3e278c933d1c1000cb1a893b65e4a89de25591d
0,v1r_clean_confirm_l4_03,bowl_on_plate,4,1010141922,v1r_clean_confirm_l4_03_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_03.npz,c1141a869f377a25c86a050ebf4da26f7e7d412d99b030c631e261d2f76b4e7f,c1141a869f377a25c86a050ebf4da26f7e7d412d99b030c631e261d2f76b4e7f,4026109303a69659bbd2f9f998c9f3ebb03ba0912eb94dd43cff0de25ae5702d
1,v1r_clean_confirm_l4_03,bowl_on_plate,4,1010141922,v1r_clean_confirm_l4_03_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_03.npz,c1141a869f377a25c86a050ebf4da26f7e7d412d99b030c631e261d2f76b4e7f,c1141a869f377a25c86a050ebf4da26f7e7d412d99b030c631e261d2f76b4e7f,4026109303a69659bbd2f9f998c9f3ebb03ba0912eb94dd43cff0de25ae5702d
2,v1r_clean_confirm_l4_03,bowl_on_plate,4,1010141922,v1r_clean_confirm_l4_03_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_03.npz,c1141a869f377a25c86a050ebf4da26f7e7d412d99b030c631e261d2f76b4e7f,c1141a869f377a25c86a050ebf4da26f7e7d412d99b030c631e261d2f76b4e7f,4026109303a69659bbd2f9f998c9f3ebb03ba0912eb94dd43cff0de25ae5702d
0,v1r_clean_confirm_l4_04,bowl_on_plate,4,3377514535,v1r_clean_confirm_l4_04_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_04.npz,5df1f3d88f0936b736b4777ffc739051a0a02c9d4b281b98826bf211939ae805,5df1f3d88f0936b736b4777ffc739051a0a02c9d4b281b98826bf211939ae805,89c985306bf7abfea4d5b8dc904db5bf0bc6148d95bc40e3465f724a0de101fa
1,v1r_clean_confirm_l4_04,bowl_on_plate,4,3377514535,v1r_clean_confirm_l4_04_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_04.npz,5df1f3d88f0936b736b4777ffc739051a0a02c9d4b281b98826bf211939ae805,5df1f3d88f0936b736b4777ffc739051a0a02c9d4b281b98826bf211939ae805,89c985306bf7abfea4d5b8dc904db5bf0bc6148d95bc40e3465f724a0de101fa
2,v1r_clean_confirm_l4_04,bowl_on_plate,4,3377514535,v1r_clean_confirm_l4_04_state,E00_CLEAN,0,20,confirm,outputs/v1r/clean_state_store/v1r_clean_confirm_l4_04.npz,5df1f3d88f0936b736b4777ffc739051a0a02c9d4b281b98826bf211939ae805,5df1f3d88f0936b736b4777ffc739051a0a02c9d4b281b98826bf211939ae805,89c985306bf7abfea4d5b8dc904db5bf0bc6148d95bc40e3465f724a0de101fa
